Gene	Normal1	Normal2	Normal3	Normal4	Normal5	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5
KRT20	-0.31	-0.4415	-0.9075	-0.2945	-0.5435	-0.717	-0.5525	-0.5915	-0.1745	-0.15
WDR7	1.2525	1.097	0.9255	0.8925	0.8265	1.7275	1.25	1.24	0.9985	1.7955
BLCAP	1.416875	1.5965	0.8985	1.664625	1.171375	1.146	1.027375	0.46475	1.59575	0.730375
SFI1	-0.627666666666667	-1.55	-0.6995	-0.3065	-0.1025	-0.170666666666667	0.189333333333333	-0.415	0.576666666666667	0.02
HLA-DPB1	4.04775	4.2355	3.9695	3.7975	4.545	3.1505	3.961	4.452	4.1385	3.9205
OR52N5	0.232	-0.0905	0.163	0.038	0.3235	-0.236	0.178	-0.1805	0.652	0.1145
MGAT4C	-0.151166666666667	-0.6985	1.95466666666667	-1.459	-0.353833333333333	-1.799	-1.8066	-2.19016666666667	1.65033333333333	-1.8655
CTSE	-0.139375	-0.085625	-0.161875	0.023	-0.031	0.039625	0.095125	-0.23525	-0.46325	-0.092125
TUSC3	-0.178928571428571	-1.40385714285714	0.0120714285714286	0.279142857142857	0.212857142857143	-0.8375	-2.73078571428571	-0.631928571428571	0.0482857142857143	-0.5565
GABRD	-0.3794	0.0984	-0.397	-0.5931	-0.5075	1.1799	0.6312	0.3837	0.6941	0.949
IARS	-1.25275	-1.55575	-1.26575	-1.328	-1.123	-1.3895	-1.71325	-0.82425	-1.35175	-0.8
ARFIP1	1.303375	0.89	1.55	1.289	1.202875	0.82575	0.853875	1.36725	0.581125	0.627
C1orf83	-0.74175	-0.0345	-1.1535	-0.91575	-0.79525	-1.622	-0.74875	-1.431	-1.0985	-0.7955
KRTAP4-4	0.00650000000000001	0.886	0.24	-1.573	0.276	1.122	1.0445	0.00399999999999995	0.043	1.09
SFRS9	-0.2593	-0.4087	-0.2028	-0.1392	-0.0886	-0.07	0.3138	-0.2522	0.5306	-0.5883
CD163L1	0.702	2.35	0.977833333333333	-0.383	-0.0413333333333333	0.0388333333333333	0.150666666666667	-0.458333333333333	0.00666666666666662	0.355333333333333
EVI2B	0.56275	1.7005	0.456	0.154	0.78225	-0.73725	-0.39675	-0.009	0.35625	-0.86775
SLC25A11	-0.6005	-0.27175	-0.475	-0.93025	-0.67125	0.069	0.528	-0.12	-0.18725	-0.26975
EHD4	2.21075	2.4435	2.2375	1.6255	1.82975	0.617	1.45825	1.2895	1.00025	0.14075
SYNCRIP	-0.605	-0.460238095238095	-0.264619047619048	-0.454952380952381	-0.679142857142857	-0.308190476190476	-0.26652380952381	0.661380952380952	-0.753666666666667	-0.0757142857142857
ZNF426	-0.24725	0.1215	0.00699999999999999	0.04975	0.0005	-0.697	-2.45825	-0.9415	-1.75625	-1.206
ATP5J	-0.617833333333333	-0.181666666666667	-0.8485	-1.012	-0.799333333333333	-0.446666666666667	0.655166666666667	-0.124	0.588333333333333	-0.387833333333333
PLCZ1	-0.42825	0.03025	-0.06675	0.40275	-0.034	-0.05225	-0.000999999999999987	0.383	0.05275	0.85825
MED13	-0.407125	-0.07125	-0.13775	-0.4605	-0.38825	-0.23925	0.0995	-0.43175	0.022	-0.785875
NLRP11	-2.8415	-3.033	-3.41216666666667	-1.513	-3.21333333333333	-2.92216666666667	-3.8118	-3.71466666666667	-2.96966666666667	-3.80366666666667
CHRNB3	0.286	-0.0465	0.025	0.089	-0.208	0.5445	0.0325	0.097	0.4045	0.789
GOLGA2	-0.04025	-0.14725	0.11875	-0.42225	-0.3035	0.755	0.00975000000000001	0.0705	0.583	0.84175
NIF3L1	-0.412	-0.9635	-0.64975	-0.28825	-0.40725	-0.655	-0.5365	-0.5565	0.04825	-0.64725
F2R	-0.441	-1.24025	-0.119375	-1.873625	-0.788	-1.234875	-1.301625	0.19975	-1.737625	-1.075125
C5orf3	0.6995	0.739833333333333	0.667166666666667	0.443166666666667	0.508333333333333	0.675	0.886833333333333	1.0905	0.345	0.834666666666667
ACTL7A	0.10275	0.1	0.1535	-0.105	-0.00524999999999999	0.362	0.48825	-0.0305	0.55	0.16975
MCHR2	0.2025	0.416666666666667	0.313	0.1415	0.102	0.428333333333333	-0.0466666666666667	0.103666666666667	0.798833333333333	0.428666666666667
MAP2K7	-0.499	-0.42675	-0.72525	-0.46025	-0.6025	0.01375	-0.22575	-0.2235	0.12375	0.34525
HYAL4	-0.0805	0.454	0.10975	0.6095	-0.18575	0.27775	0.441	0.71825	0.751	0.2385
BMP1	-0.749	1.0994	-0.6442	-1.1567	-1.0094	-0.7426	-0.5031	0.0032	-1.3445	-0.3016
CPNE6	-0.164875	0.213375	-0.16475	-0.014375	-0.2015	0.253375	0.355375	-0.061625	0.2955	0.3895
KIAA1967	0.244166666666667	0.243833333333333	0.402666666666667	0.512166666666667	0.137	-0.343166666666667	-0.8265	0.329166666666667	-0.674166666666667	-0.00533333333333333
SP2	0.2159	0.184	0.3816	0.1962	0.4427	0.0818	0.3537	0.053	0.4	0.315
CAPS2	1.422	1.17658333333333	1.22791666666667	1.43983333333333	1.877	0.630181818181818	1.61141666666667	1.98891666666667	0.669	2.31575
DPF1	-1.7615	-0.670333333333333	-1.65966666666667	-1.56983333333333	-1.98616666666667	-1.77233333333333	-2.13966666666667	-1.8735	-0.013	-1.90066666666667
TMEM38B	-1.824875	-1.458625	-1.592125	-1.5315	-1.54575	-0.935625	-3.02325	-0.529125	-0.217	-1.482375
SMPD3	0.6685	-0.45475	0.337	-0.247	0.0875	-0.32825	0.66125	0.0255	0.8095	-0.40575
PDE7A	-0.9953	-1.1743	-1.6615	-0.2247	-0.558	-0.122	-1.1184	-0.8002	-0.4561	-0.7348
MRPS31	-0.08625	-0.72425	-0.119	0.04475	-0.05275	-0.89875	-1.0705	-0.56425	-1.0325	-0.51
CCDC56	0.58025	0.43325	0.604	0.46425	1.224875	1.17075	1.79625	1.354875	1.37225	0.683875
MMP26	-0.057	0.059	0.32375	-0.14225	-0.21825	0.7965	0.6125	0.22075	-0.3125	0.5245
HLA-G	1.36195	1.47395	1.2362	0.9131	1.77875	1.62545	2.21485	2.29945	1.59845	1.4026
LYCAT	-0.506	-1.03866666666667	-0.153833333333333	-0.315	-0.895666666666667	-0.836833333333333	-0.706166666666667	-0.362333333333333	0.0318333333333333	-0.3575
FLJ46266	-0.842375	-0.298	1.48275	-0.11025	-0.265625	-0.486375	0.245875	-0.527571428571429	3.314125	0.014125
PMAIP1	-2.335125	-3.045	-1.493375	-1.6705	-1.490125	-1.550375	-1.502	-0.41625	-2.5885	-1.673375
ZCCHC17	-0.26725	-0.29075	-0.184	-0.072125	-0.3385	-0.306875	0.53675	-0.5025	-0.69625	-0.806375
SLC25A20	1.353	2.207	1.06325	0.932	0.76425	0.53725	1.16125	-0.3045	0.6575	1.21325
RSBN1	0.92275	0.0845	0.8145	1.292	1.155	-0.574	-0.32125	-0.21325	-0.777	-0.41075
FAM47A	-0.607	-0.289	-0.1615	-0.285	-0.227	0.2235	1.004	0.369	-0.653	0.409
RHOT2	-1.252	-1.13675	-1.3215	-1.3875	-0.85125	-0.03475	-0.3615	-0.20825	-0.128	0.31375
RALGPS2	0.184833333333333	-1.01216666666667	-0.0643333333333333	-0.0448333333333333	-0.0568333333333333	1.27466666666667	1.13883333333333	1.745	0.110166666666667	1.18633333333333
SYT8	2.1065	-1.31325	1.937	2.56125	2.2945	-1.19125	-1.79225	-0.404	-1.57575	-2.303
RGL2	0.0681666666666667	-0.266333333333333	0.412666666666667	0.0598333333333333	0.579333333333333	1.39766666666667	1.53016666666667	1.10216666666667	0.5935	0.961333333333333
TRPC6	2.79233333333333	1.84666666666667	2.8025	3.16033333333333	2.16166666666667	1.227	1.71883333333333	2.8665	0.559333333333333	0.966833333333333
ARPC1B	-0.919666666666667	0.767333333333333	-0.688	-1.53983333333333	-0.802333333333333	-0.518166666666667	-0.0651666666666667	-0.203833333333333	0.174166666666667	-0.0455
OR56B1	0.305666666666667	0.218833333333333	0.411166666666667	-0.0575	0.330166666666667	0.5195	-0.00200000000000002	0.194166666666667	0.339666666666667	0.5765
PIGY	0.874	0.37175	1.02383333333333	0.865333333333333	1.02825	0.27675	0.212333333333333	0.938333333333333	-0.379083333333333	0.013
DMRT2	2.337375	4.765375	1.90275	0.182375	1.740125	-1.11225	-1.161125	-0.54525	-1.476125	-0.803375
DNM2	-0.792333333333333	-0.3665	-0.8625	-0.941833333333333	-0.6835	-0.392	-0.270333333333333	-0.2625	0.0468333333333333	-0.421666666666667
GCS1	-1.27366666666667	-0.962	-1.049	-1.031	-1.01616666666667	-0.817833333333333	0.2235	-0.4115	0.280333333333333	-0.5405
EHMT1	0.0295	0.132166666666667	0.113666666666667	0.287166666666667	0.355833333333333	0.764166666666667	-0.121666666666667	1.11583333333333	0.652833333333333	0.3165
GLDC	-1.97835714285714	-2.80292857142857	-2.13328571428571	-2.62333333333333	-2.3445	-2.71757142857143	-1.3345	-2.13835714285714	-1.38214285714286	-3.1415
VARS	-1.8135	-1.47925	-1.47025	-1.8125	-1.79575	-0.4295	-0.702	-0.4695	-1.16875	-0.27875
PLA2G7	2.47075	4.4	2.437	2.39066666666667	3.30375	2.19125	2.7225	4.26125	4.722	1.74175
RAX	0.0445	-0.222	0.2285	-0.2225	-0.2645	0.1	0.0415	-0.2135	0.2875	0.151
DLGAP3	-0.8305	0.6645	-0.4855	-1.4805	-0.432	1.475	0.476	0.5815	0.833	1.175
HIST2H2AA3	-2.22525	-1.749	-2.4055	-1.26825	-1.29075	-0.21175	-0.02375	-0.08725	1.14725	1.351
CXorf21	2.945	3.57775	2.7485	1.80125	2.00725	1.433	2.3485	2.289	2.30675	2.419
MFAP2	-1.05766666666667	-0.0796666666666667	-0.738	-2.22583333333333	-0.839166666666667	0.512833333333333	0.4375	0.708666666666667	-1.235	0.0431666666666667
SOCS1	-0.240125	0.855375	0.08775	-0.78425	-0.418375	-0.172	0.468125	0.32325	0.114625	-0.194125
WWC3	1.09425	0.8885	1.33675	1.34625	1.18325	-0.523	1.41025	1.9575	0.7985	0.715
ST5	1.53016666666667	0.6895	1.649	2.27866666666667	1.49583333333333	0.328	0.255166666666667	1.03283333333333	0.610333333333333	1.7375
C14orf115	-3.799625	-3.5045	-3.669125	-3.510125	-4.067625	-3.106875	-3.580125	-3.503625	-3.78725	-3.555625
STRA6	-0.846125	-2.17875	0.609	-2.025125	-1.6985	-0.39775	-1.11775	0.012625	0.094875	-0.774375
LHFP	3.20025	3.202625	3.286875	2.037125	2.6865	0.700125	1.271625	1.785	0.09075	0.69025
C21orf7	0.326166666666667	0.4415	0.266	-0.138166666666667	0.00933333333333333	0.392	-0.806166666666667	0.297666666666667	-0.4035	-0.229
SERPINA9	0.05175	-0.05725	-0.255	0.1965	-0.00975000000000001	-0.075	0.116	-0.22675	-0.33975	0.68
CAMK4	-0.89275	-1.381	-1.247	-0.6945	-0.78575	-1.44825	-1.45375	-1.0715	-0.71625	-1.47425
C7orf55	0.052	0.24	-0.33125	0.0755	0.01825	-0.05325	0.81975	0.05625	-0.011	-0.52
MRPS36	-0.51575	-0.48425	-0.5945	-0.50775	-0.6665	0.3325	0.72475	0.0375	-0.0475	-0.52525
CLPX	-0.4725	-0.81375	-0.61225	-0.35825	-0.4535	-0.47075	-0.67675	-1.2645	-1.48775	-1.0855
C22orf32	0.712428571428571	0.473857142857143	0.753285714285714	0.662857142857143	0.934285714285714	-0.193285714285714	0.212714285714286	-0.315928571428571	0.626285714285714	0.476
POLE4	0.0601666666666667	0.337	0.00716666666666667	-0.259666666666667	-0.023	-0.648166666666667	-0.754333333333333	-1.271	0.1455	-1.12383333333333
VWC2	1.0225	0.4255	1.16225	0.259	0.767	-0.4515	-0.96375	0.0265	-0.495666666666667	-0.1555
C2orf56	-0.6385	-0.591333333333333	-0.746666666666667	-1.05416666666667	-0.864333333333333	-1.11883333333333	-1.2965	-0.653166666666667	-0.0588333333333333	-0.895666666666667
PSMD4	-0.115	0.239	-0.2005	-0.0775	-0.104	0.1055	0.097	0.5685	-0.1565	0.4355
C20orf103	-0.898777777777778	-2.95944444444444	-0.647	-0.338555555555555	-0.724555555555555	2.72711111111111	3.13388888888889	2.98288888888889	-0.451666666666667	2.41466666666667
GLRX	0.076625	1.19775	-0.1025	-0.61425	-0.03175	-1.7765	-0.647	0.150625	0.8495	-1.19875
SLC29A1	0.714	0.8655	0.4415	0.576	0.59725	0.152	0.68925	0.66225	0.31275	0.1825
SAA1	5.23833333333333	4.83866666666667	4.41583333333333	4.73983333333333	4.58366666666667	1.36016666666667	1.2875	0.8215	1.00983333333333	3.64266666666667
SHOC2	1.458	1.222	1.34475	1.40025	1.03125	0.067	1.374	1.07275	0.998	1.47375
FBXW7	1.18125	1.05075	1.23291666666667	1.58033333333333	1.06341666666667	0.248166666666667	-0.16325	0.271666666666667	0.18575	-0.4285
MRPL27	-0.1315	-0.01175	-0.32975	-0.28425	-0.14025	0.30175	0.465	0.05	0.64125	-0.33425
NR0B2	-3.74625	-3.696	-3.913	-3.65675	-4.0075	-3.1775	-3.44525	-3.49575	-3.7935	-3.619
TIMELESS	-2.288875	-1.94725	-2.23625	-1.9525	-2.21475	-0.848	-0.53	-1.038125	0.437625	-1.9415
SLC25A36	0.08775	-0.46575	0.0035	0.55675	0.435	-0.23175	0.0365	-0.628	-0.19075	-0.31825
DDX10	-0.4705	-1.23175	-0.5145	-0.36025	-0.6565	-0.89175	-0.935	0.2455	-1.3265	-0.4985
ZNF804B	0.041	0.02575	-0.1875	-0.01725	-0.36325	0.5945	0.424333333333333	0.05	0.0165	-0.898333333333333
ZNF507	0.214	-0.302714285714286	0.240428571428571	0.545357142857143	0.245928571428571	-0.325428571428571	0.0211428571428571	0.0567857142857143	-0.294571428571429	-0.251714285714286
TMED10	0.329857142857143	0.191	0.296071428571429	0.0518571428571428	0.0731428571428572	0.216857142857143	0.250071428571429	0.119571428571429	0.488	0.566928571428572
RAB11FIP1	0.4245	-0.198875	1.568	-0.00949999999999998	0.537625	0.355	1.05425	2.367	2.918125	2.511375
ATAD4	1.95	-5.2315	2.09516666666667	1.74933333333333	1.44783333333333	0.237	3.27183333333333	2.691	3.08883333333333	2.1445
PKD1L3	0.033	0.5225	-0.00900000000000001	-0.791	0.1915	-0.8095	0.133	-0.571	0.0045	-0.0105
CCDC55	0.7855	0.540666666666667	1.0415	0.9865	0.8145	0.265666666666667	0.6135	0.617166666666667	0.100166666666667	0.161833333333333
ZNF26	-0.17825	-0.981875	-0.429	0.01575	0.082	-0.053125	-0.591625	-0.06225	0.129375	-0.488375
RPA3	-1.8335	-2.176	-2.031	-2.05325	-1.9925	-0.92475	-0.337	-0.85175	-0.228	-0.86375
YIF1A	-0.70225	-0.393	-0.653	-0.944	-0.67	-0.87925	0.08475	0.17275	0.459	-0.20525
PPRC1	-0.5575	-1.21475	-0.05525	-0.09775	-0.7785	-0.76	-0.55625	-0.272	-0.86625	-0.441
PCDH17	2.3443	2.3074	1.8886	1.0341	1.2938	2.9726	2.0479	2.8449	2.4525	3.1225
NLRP4	-0.1045	0.353	-0.0295	-0.6555	-0.1785	-0.208	-0.1355	-0.4185	-0.804	-0.2405
PHF8	-0.303416666666667	-0.572	0.0219166666666667	0.01175	0.3295	0.2795	0.2025	-0.455583333333333	1.98408333333333	0.475833333333333
ZNF396	1.983875	0.957125	0.853625	1.705125	1.898125	4.00075	3.470375	2.5385	1.505	3.08975
LOC286526	1.173	0.92	1.699	1.387	1.634	0.943	1.0645	1.0025	0.782	0.909
DNAJB2	0.6955	1.00183333333333	0.2245	0.552	0.559166666666667	0.791166666666667	1.3735	0.594333333333333	0.997	1.25783333333333
PTPLB	0.990909090909091	1.21536363636364	0.214181818181818	0.717909090909091	0.366818181818182	0.287	-0.0209090909090909	0.269727272727273	0.685090909090909	0.0780909090909091
SNF8	-0.71025	-0.26575	-0.7645	-0.8925	-0.74475	-0.19825	-0.376	-0.27325	1.18075	-0.729
TDRD6	0.0525	0.7295	0.682	0.262	0.6315	0.5345	0.1845	-0.14	0.5765	0.216
RP11-49G10.8	-0.1125	-0.1855	0.6665	0.19	-0.243	0.0935	0.3545	-0.163	1.6555	0.978
HTR1D	-0.71175	-0.73125	-0.5705	-0.678	-0.3735	-1.088	-0.568	-0.8905	-0.43025	-0.786
HAT1	-0.553875	-1.25	-0.3255	-0.4225	-0.46175	-1.016625	-0.68075	-0.51625	0.029875	0.215375
H2AFV	-0.613375	-0.643375	-0.616375	-0.528	-0.484875	-0.60425	-0.2555	-0.106	-0.004375	-0.455875
RC3H2	-0.5384	-0.2192	-0.491	-0.7279	-0.6886	-0.1828	-0.8281	-0.6302	-0.1805	-0.6169
OAZ3	1.1739	1.4849	1.2701	1.4049	1.4018	2.3361	2.2722	3.287	2.6149	3.038
TMEM108	0.3175	-0.00416666666666666	0.324333333333333	0.987666666666667	0.372833333333333	-1.3364	-1.4405	-1.7564	-0.716833333333333	0.5285
HCG8	0.4705	1.353	0.4805	-0.23	0.09	0.7825	0.4475	0.8565	0.325	0.277
PKIA	-0.3775	-0.618166666666667	-0.434166666666667	-0.3085	-0.37	-3.0575	-2.97866666666667	1.1385	-1.63633333333333	-2.93916666666667
NKPD1	0.5275	-0.3795	0.372	0.617	0.631	0.1645	0.104	-0.387	0.9415	0.666
PQLC1	0.17525	1.18675	0.5825	0.2195	0.18875	1.434	0.30775	0.156	0.662	0.5045
PEO1	-1.18933333333333	-1.78616666666667	-1.06266666666667	-0.5445	-0.924833333333333	-0.448	-0.173833333333333	-0.205	0.285666666666667	-0.0355
KRT19	0.296666666666667	-3.53	1.01233333333333	1.04316666666667	1.28416666666667	3.16433333333333	3.94433333333333	3.0505	2.57016666666667	0.7975
EIF2C2	-1.32425	-0.74825	-0.94125	-1.403	-1.3355	-0.74075	-0.97575	-0.473	-0.58725	-0.947
SBDS	0.7991	0.5286	0.816	0.6419	0.3921	-0.105	0.5516	0.2943	-0.4076	-0.1558
ZNF143	0.497666666666667	0.401666666666667	0.2505	0.6085	0.449	-0.136666666666667	0.316166666666667	0.347166666666667	0.233	0.0243333333333333
ENO1	-1.83171428571429	-1.57685714285714	-1.68985714285714	-1.67757142857143	-1.9385	-1.842	-1.56992857142857	-2.10535714285714	-1.49778571428571	-1.30864285714286
TIPRL	-0.7505	-0.721	-0.47325	-0.828	-0.5425	-0.79325	-0.0915	0.257	-1.03675	0.05025
OR5B17	0.343	1.392	0.3555	0.3225	0.3455	0.2035	0.563	0.453	0.9455	0.8725
MAN1B1	-0.49625	-0.19475	-0.429416666666667	-0.82975	-0.4805	-0.0695833333333333	-0.47275	0.244083333333333	0.233083333333333	0.621666666666667
TPTE	-1.098	-1.821125	-1.038	-1.46975	-0.808625	-2.49775	-1.770875	-1.354625	0.376875	-2.0675
AKAP8L	-1.12975	-1.10325	-1.102	-1.06875	-0.73225	0.0155	-0.394	-1.021	-0.76625	-0.66
GPR17	-0.031	-0.167	0.219	0.1205	0.3255	-0.0345	0.498	0.176	0.229	0.542
UBE2Z	-0.111666666666667	-0.160166666666667	0.0699166666666667	-0.0314166666666667	-0.118583333333333	0.327583333333333	0.223	0.25125	0.757583333333333	-0.196416666666667
LRRC20	-1.01883333333333	-1.0215	-1.05033333333333	-1.4885	-1.46033333333333	-0.529166666666667	-0.0761666666666667	-0.774	0.496833333333333	-1.78
RNASE1	3.84283333333333	4.4325	3.83783333333333	2.19033333333333	3.581	2.87216666666667	3.55316666666667	3.767	3.456	2.28433333333333
ISOC1	-0.1365	-0.14975	-0.1945	0.115	0.27725	0.4615	-2.46425	0.5155	1.95425	-3.91175
NDUFB11	-0.923	-0.71075	-1.19725	-0.89575	-1.025	-0.747	-0.4425	-0.52775	-0.3135	-1.002
STK19	0.116333333333333	0.0723333333333333	-0.0311666666666667	0.039	0.0406666666666667	0.211	0.5095	0.953666666666667	-0.209166666666667	0.326166666666667
GRM7	0.610375	0.13725	0.609375	-0.040125	0.329875	0.23225	0.28175	0.073625	0.2215	0.236125
SLC39A8	-0.25775	-1.123375	0.2245	-0.275375	-0.168375	-0.70075	-1.916	-1.37375	-0.294	-1.92625
APPBP1	-1.25075	-1.685	-1.16575	-1.336	-1.112	-1.21975	-1.432	-1.30725	-1.6085	-1.84625
FFAR2	0.316	0.8635	-0.0435	0.011	0.373	0.31	1.342	0.5975	2.492	0.405
LHFPL5	0.0105	0.232	0.3285	-0.029	0.1535	0.175	0.3995	0.6885	1.631	0.801
TMEM123	-0.4225	-1.026	-0.0438	0.105	-0.0173	-1.1567	-0.9004	0.0314	0.6657	-0.5598
GLI2	0.5265	0.902875	0.860375	-0.26075	-0.298375	-2.37475	-0.769375	-1.241875	-2.575875	-1.362
TP53	-0.382	-0.219166666666667	-0.0886666666666667	-0.159833333333333	-0.216166666666667	0.698166666666667	-0.253333333333333	0.482166666666667	-0.168833333333333	0.686333333333333
SCO2	-0.4715	-0.1445	-0.2115	-0.356	-0.228	0.5275	0.781	0.863	0.365	0.913
CCDC69	1.618375	2.478125	0.86225	0.044875	0.94875	-0.739875	-0.2495	-0.23275	0.56475	-0.332375
RAPGEF2	1.1935	0.90825	0.926	0.92875	0.989	0.31025	-0.225	0.387	-0.175	-0.223
MAP1LC3A	1.1955	1.666	0.359	0.6875	0.829	1.094	2.218	1.441	1.5795	2.0035
C6orf145	1.289875	1.515625	1.988125	0.563	0.476875	0.01025	-0.57975	0.265625	-0.774125	0.572875
ATP6V1G2	-0.51875	-0.73775	-0.63975	-0.3065	-0.7335	0.15525	1.306	0.089	-1.058	0.30525
PPP6C	0.3409	0.6653	0.221	-0.0995	0.1701	0.00200000000000001	-0.727	0.4055	-0.3752	-0.0853
OTUB1	-0.418666666666667	-0.237166666666667	-0.329	-0.759666666666667	-0.567333333333333	-0.729833333333333	-0.405333333333333	-0.384833333333333	-0.612666666666667	-0.260166666666667
TMEM115	0.493166666666667	0.793666666666667	0.655666666666667	0.460166666666667	0.547666666666667	1.2665	1.05316666666667	0.442166666666667	1.004	1.261
PRPSAP2	-0.4715	-0.8355	-0.4795	-0.54025	-0.32175	-0.881	-0.63775	-0.88125	-1.17325	-1.28075
ZNF438	1.5675	2.124	1.0435	0.926	1.3465	1.0005	0.6555	0.9415	-0.5045	0.309
SLC10A5	0.4315	0.3875	0.3235	0.2625	0.2625	1.086	0.672	0.5255	1.1885	0.4835
SH3BGRL3	-0.46725	1.01575	-0.27375	-0.78775	-0.58075	-0.807	-0.37625	-0.3735	-0.28975	-0.5305
PSMC5	-0.3235	0.111666666666667	-0.261166666666667	-0.463333333333333	-0.105333333333333	-0.514333333333333	0.213166666666667	-0.888666666666666	-0.109166666666667	-0.8265
ZNF564	0.8595	0.622666666666667	0.022	0.920333333333333	1.0255	1.3745	0.891	0.742	0.979666666666667	0.942333333333333
YARS	-1.537	-1.058375	-1.386875	-1.57625	-1.514875	-0.880625	-1.20375	-1.302875	-1.445375	-1.232625
SLN	0.0385	1.0915	0.453	-0.142	0.2395	0.1965	-0.046	0.68	0.2255	-0.224
NLRP1	0.454666666666667	0.35625	-0.108916666666667	-0.420083333333333	0.226083333333333	-1.67625	-1.37858333333333	-1.31758333333333	0.275666666666667	-0.97525
KIR2DS1	0.082	0.52	0.3485	-0.159	0.086	0.453	0.193	0.2725	0.2095	0.3705
FNTA	0.647083333333333	0.722666666666667	-0.00233333333333333	0.419833333333333	0.572333333333333	-0.00958333333333333	-0.110583333333333	0.379166666666667	-1.16975	0.563666666666667
ZNF782	0.1595	-0.268	0.2675	0.413	0.737	0.4395	-0.0915	0.71	0.276	0.736
C19orf30	0.027	-0.37425	-0.33825	-0.14125	-0.2835	0.00100000000000001	-0.2095	-0.0945	0.26975	0.12675
C10orf93	0.33725	-0.12525	0.28075	0.2535	0.563	1.49525	1.82725	2.114	2.27925	1.801
UPRT	0.497375	0.26075	0.731875	0.576375	0.3265	0.4505	0.782	0.64175	0.895375	0.4235
C6orf49	-0.52275	-0.521125	-0.797125	-0.92075	-0.520125	-0.04375	0.848125	0.201625	-0.3235	1.155
SNFT	-0.47275	0.6005	0.8925	-0.22325	-0.40525	-1.068	-0.51575	-0.718	-0.7225	-0.44025
GTF2I	0.20775	0.16345	0.12545	0.1733	0.49035	0.63915	0.5203	0.41805	0.1096	0.4582
KCNN2	0.0598333333333333	-0.692166666666667	-0.125666666666667	-0.0866666666666667	-0.392333333333333	1.0275	1.0485	0.9015	-1.249	0.261166666666667
CENPP	-2.04	-1.5575	-1.3305	-2.027	-1.4365	0.4545	1.6975	2.8785	-0.2165	0.768
DGKE	-0.42425	-0.8365	-0.28425	-0.605333333333333	-0.375	-0.50425	0.063	-1.3285	0.03925	-0.82175
ADAMTSL5	-0.5448	0.0815	-0.3922	-0.7583	-1.0014	-1.1402	-1.0129	-0.0108	-1.2255	0.0492
RPS6KA1	-0.32775	-0.16275	-0.04725	-0.17825	-0.194	0.8055	0.22225	0.52325	0.9865	1.15275
ANKRD53	0.385166666666667	1.169	0.567666666666667	0.0788333333333333	0.183333333333333	0.3035	0.635	0.675666666666667	0.567166666666667	1.25933333333333
C9orf53	-0.0293333333333333	0.687	0.219833333333333	0.115333333333333	-0.237833333333333	0.278666666666667	0.684166666666667	0.611666666666667	0.743166666666667	1.223
PTPRM	1.42725	1.810125	0.608125	0.018375	0.949875	-0.68075	-0.34425	-0.71675	-1.5365	0.00087499999999999
MRPS15	-0.643166666666667	-0.192666666666667	-0.9995	-1.25416666666667	-0.948333333333333	-0.423	-0.269333333333333	-0.826666666666667	-0.337666666666667	-0.814666666666667
C6orf85	-0.0246666666666667	0.349277777777778	0.152166666666667	-0.149055555555556	-0.108666666666667	-0.600777777777778	0.4425	0.771833333333333	0.416388888888889	0.737888888888889
SSPN	4.306	3.36225	4.347	4.28125	3.78	1.115	1.54525	2.8865	3.891	2.793
LOC284352	-0.32325	-0.38	-0.7785	-0.332	-0.24775	0.51675	1.26975	0.7855	0.96275	0.576
GORASP2	0.195	0.171166666666667	0.241416666666667	-0.289333333333333	-0.03875	-0.378666666666667	-0.383583333333333	-0.0596666666666667	0.214833333333333	0.1185
CHRNA3	-0.9345	-1.0925	-0.974	-2.1575	-2.447	-1.759	-1.744	-1.84	-1.2325	-2.5695
LOC136242	0.07075	0.1795	-0.26175	-0.22625	-0.00325	-0.1945	0.23175	-0.01725	-0.6255	0.477
UBE2D4	0.665666666666667	0.896666666666667	0.310166666666667	0.0871666666666667	0.261833333333333	0.133833333333333	0.687666666666667	1.2125	0.4	1.3145
FKSG83	0.3975	0.51175	0.432285714285714	0.190875	0.184	0.396125	0.252	0.203	0.5405	0.297
RPL37A	0.2029	-0.2265	0.1565	0.4988	0.1453	0.4519	-0.613	-0.3061	0.3031	0.6094
SYCN	0.0305	0.256666666666667	-0.0601666666666667	-0.1535	-0.204833333333333	0.0298333333333333	-0.0798333333333333	0.107666666666667	0.0826666666666667	0.436666666666667
CPS1	-3.72475	-3.761	-4.312	-3.21225	-4.83125	-3.445	-4.21	-4.27125	-4.33275	-4.1335
ALG5	0.35425	0.034	0.4235	0.148	0.41575	0.28475	0.01875	0.1765	0.14125	0.417
SELV	-0.96	-1.2535	-0.6555	-0.384	-0.705	-1.2435	-1.464	-1.997	-0.1565	-1.8975
FAM118B	-0.217833333333333	0.300666666666667	-0.309	-0.662166666666667	-0.679166666666667	-0.944833333333333	-0.918166666666667	0.562	-0.452666666666667	-0.434833333333333
S100PBP	-0.9315	-1.00216666666667	-1.20266666666667	-0.984666666666667	-0.884333333333333	-1.42916666666667	-0.986666666666667	-0.7835	-1.44725	-0.939083333333333
GPR120	1.31725	2.32425	0.4705	0.5565	1.24075	0.107	0.4155	0.56	0.532	1.04025
DOK2	1.859	3.4695	1.8445	0.6505	2.0165	0.854	1.87825	1.836	3.456	0.92775
